Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
QC,Crops,118,Kuwait,5510,Production,619,"Fruit, fresh nes",2014,2014,tonnes,7093.0,,Official data
QC,Crops,118,Kuwait,5312,Area harvested,406,Garlic,2014,2014,ha,22.0,,Official data
QC,Crops,118,Kuwait,5510,Production,406,Garlic,2014,2014,tonnes,192.0,,Official data
QC,Crops,118,Kuwait,5312,Area harvested,560,Grapes,2014,2014,ha,100.0,Im,FAO data based on imputation methodology
QC,Crops,118,Kuwait,5510,Production,560,Grapes,2014,2014,tonnes,92.0,,Official data
QC,Crops,118,Kuwait,5312,Area harvested,497,Lemons and limes,2014,2014,ha,134.0,Im,FAO data based on imputation methodology
QC,Crops,118,Kuwait,5510,Production,497,Lemons and limes,2014,2014,tonnes,256.0,,Official data
QC,Crops,118,Kuwait,5312,Area harvested,372,Lettuce and chicory,2014,2014,ha,233.0,,Official data
QC,Crops,118,Kuwait,5510,Production,372,Lettuce and chicory,2014,2014,tonnes,8551.0,,Official data
QC,Crops,118,Kuwait,5312,Area harvested,56,Maize,2014,2014,ha,1564.0,,Official data
QC,Crops,118,Kuwait,5510,Production,56,Maize,2014,2014,tonnes,48098.0,,Official data
QC,Crops,118,Kuwait,5312,Area harvested,568,"Melons, other (inc.cantaloupes)",2014,2014,ha,98.0,,Official data
QC,Crops,118,Kuwait,5510,Production,568,"Melons, other (inc.cantaloupes)",2014,2014,tonnes,3016.0,,Official data
QC,Crops,118,Kuwait,5312,Area harvested,430,Okra,2014,2014,ha,198.0,,Official data
QC,Crops,118,Kuwait,5510,Production,430,Okra,2014,2014,tonnes,5489.0,,Official data
QC,Crops,118,Kuwait,5312,Area harvested,260,Olives,2014,2014,ha,37.0,Im,FAO data based on imputation methodology
QC,Crops,118,Kuwait,5510,Production,260,Olives,2014,2014,tonnes,54.0,Im,FAO data based on imputation methodology
QC,Crops,118,Kuwait,5312,Area harvested,403,"Onions, dry",2014,2014,ha,187.0,,Official data
QC,Crops,118,Kuwait,5510,Production,403,"Onions, dry",2014,2014,tonnes,6720.0,,Official data
QC,Crops,118,Kuwait,5312,Area harvested,490,Oranges,2014,2014,ha,86.0,Im,FAO data based on imputation methodology
QC,Crops,118,Kuwait,5510,Production,490,Oranges,2014,2014,tonnes,152.0,,Official data
QC,Crops,118,Kuwait,5312,Area harvested,116,Potatoes,2014,2014,ha,704.0,,Official data
QC,Crops,118,Kuwait,5510,Production,116,Potatoes,2014,2014,tonnes,47545.0,,Official data
QC,Crops,118,Kuwait,5312,Area harvested,394,"Pumpkins, squash and gourds",2014,2014,ha,394.0,,Official data
QC,Crops,118,Kuwait,5510,Production,394,"Pumpkins, squash and gourds",2014,2014,tonnes,11766.0,,Official data
QC,Crops,118,Kuwait,5312,Area harvested,723,"Spices, nes",2014,2014,ha,44.0,Im,FAO data based on imputation methodology
QC,Crops,118,Kuwait,5510,Production,723,"Spices, nes",2014,2014,tonnes,367.0,Im,FAO data based on imputation methodology
QC,Crops,118,Kuwait,5312,Area harvested,373,Spinach,2014,2014,ha,26.0,,Official data
QC,Crops,118,Kuwait,5510,Production,373,Spinach,2014,2014,tonnes,790.0,,Official data
QC,Crops,118,Kuwait,5312,Area harvested,544,Strawberries,2014,2014,ha,6.0,,Official data
QC,Crops,118,Kuwait,5510,Production,544,Strawberries,2014,2014,tonnes,261.0,,Official data
QC,Crops,118,Kuwait,5312,Area harvested,495,"Tangerines, mandarins, clementines, satsumas",2014,2014,ha,,M,Data not available
QC,Crops,118,Kuwait,5510,Production,495,"Tangerines, mandarins, clementines, satsumas",2014,2014,tonnes,,M,Data not available
QC,Crops,118,Kuwait,5312,Area harvested,388,Tomatoes,2014,2014,ha,701.0,,Official data
QC,Crops,118,Kuwait,5510,Production,388,Tomatoes,2014,2014,tonnes,87707.0,,Official data
QC,Crops,118,Kuwait,5312,Area harvested,463,"Vegetables, fresh nes",2014,2014,ha,1005.0,Im,FAO data based on imputation methodology
QC,Crops,118,Kuwait,5510,Production,463,"Vegetables, fresh nes",2014,2014,tonnes,49021.0,Im,FAO data based on imputation methodology
QC,Crops,118,Kuwait,5312,Area harvested,420,"Vegetables, leguminous nes",2014,2014,ha,37.0,,Official data
QC,Crops,118,Kuwait,5510,Production,420,"Vegetables, leguminous nes",2014,2014,tonnes,393.0,,Official data
QC,Crops,118,Kuwait,5312,Area harvested,567,Watermelons,2014,2014,ha,34.0,,Official data
QC,Crops,118,Kuwait,5510,Production,567,Watermelons,2014,2014,tonnes,1490.0,,Official data
QC,Crops,118,Kuwait,5312,Area harvested,15,Wheat,2014,2014,ha,14.0,,Official data
QC,Crops,118,Kuwait,5510,Production,15,Wheat,2014,2014,tonnes,56.0,,Official data
QC,Crops,113,Kyrgyzstan,5312,Area harvested,221,"Almonds, with shell",2014,2014,ha,600.0,F,FAO estimate
QC,Crops,113,Kyrgyzstan,5510,Production,221,"Almonds, with shell",2014,2014,tonnes,1700.0,F,FAO estimate
QC,Crops,113,Kyrgyzstan,5312,Area harvested,515,Apples,2014,2014,ha,26600.0,*,Unofficial figure
QC,Crops,113,Kyrgyzstan,5510,Production,515,Apples,2014,2014,tonnes,145000.0,*,Unofficial figure
QC,Crops,113,Kyrgyzstan,5312,Area harvested,526,Apricots,2014,2014,ha,8500.0,*,Unofficial figure
QC,Crops,113,Kyrgyzstan,5510,Production,526,Apricots,2014,2014,tonnes,28000.0,*,Unofficial figure
QC,Crops,113,Kyrgyzstan,5312,Area harvested,44,Barley,2014,2014,ha,155398.0,,Official data
QC,Crops,113,Kyrgyzstan,5510,Production,44,Barley,2014,2014,tonnes,197084.0,,Official data
QC,Crops,113,Kyrgyzstan,5312,Area harvested,176,"Beans, dry",2014,2014,ha,50665.0,Im,FAO data based on imputation methodology
QC,Crops,113,Kyrgyzstan,5510,Production,176,"Beans, dry",2014,2014,tonnes,87100.0,*,Unofficial figure
QC,Crops,113,Kyrgyzstan,5312,Area harvested,414,"Beans, green",2014,2014,ha,2000.0,*,Unofficial figure
QC,Crops,113,Kyrgyzstan,5510,Production,414,"Beans, green",2014,2014,tonnes,4400.0,*,Unofficial figure
QC,Crops,113,Kyrgyzstan,5312,Area harvested,558,Berries nes,2014,2014,ha,800.0,*,Unofficial figure
QC,Crops,113,Kyrgyzstan,5510,Production,558,Berries nes,2014,2014,tonnes,4000.0,*,Unofficial figure
QC,Crops,113,Kyrgyzstan,5312,Area harvested,89,Buckwheat,2014,2014,ha,23.0,,Official data
QC,Crops,113,Kyrgyzstan,5510,Production,89,Buckwheat,2014,2014,tonnes,22.0,,Official data
QC,Crops,113,Kyrgyzstan,5312,Area harvested,358,Cabbages and other brassicas,2014,2014,ha,5779.0,,Official data
QC,Crops,113,Kyrgyzstan,5510,Production,358,Cabbages and other brassicas,2014,2014,tonnes,128003.0,,Official data
QC,Crops,113,Kyrgyzstan,5312,Area harvested,426,Carrots and turnips,2014,2014,ha,7401.0,,Official data
QC,Crops,113,Kyrgyzstan,5510,Production,426,Carrots and turnips,2014,2014,tonnes,168189.0,,Official data
QC,Crops,113,Kyrgyzstan,5312,Area harvested,393,Cauliflowers and broccoli,2014,2014,ha,300.0,*,Unofficial figure
QC,Crops,113,Kyrgyzstan,5510,Production,393,Cauliflowers and broccoli,2014,2014,tonnes,900.0,*,Unofficial figure
QC,Crops,113,Kyrgyzstan,5312,Area harvested,531,Cherries,2014,2014,ha,1500.0,*,Unofficial figure
QC,Crops,113,Kyrgyzstan,5510,Production,531,Cherries,2014,2014,tonnes,5000.0,*,Unofficial figure
QC,Crops,113,Kyrgyzstan,5312,Area harvested,689,"Chillies and peppers, dry",2014,2014,ha,400.0,F,FAO estimate
QC,Crops,113,Kyrgyzstan,5510,Production,689,"Chillies and peppers, dry",2014,2014,tonnes,1000.0,F,FAO estimate
QC,Crops,113,Kyrgyzstan,5312,Area harvested,401,"Chillies and peppers, green",2014,2014,ha,700.0,*,Unofficial figure
QC,Crops,113,Kyrgyzstan,5510,Production,401,"Chillies and peppers, green",2014,2014,tonnes,7000.0,*,Unofficial figure
QC,Crops,113,Kyrgyzstan,5510,Production,767,Cotton lint,2014,2014,tonnes,22770.0,*,Unofficial figure
QC,Crops,113,Kyrgyzstan,5510,Production,329,Cottonseed,2014,2014,tonnes,45500.0,*,Unofficial figure
QC,Crops,113,Kyrgyzstan,5312,Area harvested,397,Cucumbers and gherkins,2014,2014,ha,5231.0,,Official data
QC,Crops,113,Kyrgyzstan,5510,Production,397,Cucumbers and gherkins,2014,2014,tonnes,101486.0,,Official data
QC,Crops,113,Kyrgyzstan,5312,Area harvested,550,Currants,2014,2014,ha,30.0,*,Unofficial figure
QC,Crops,113,Kyrgyzstan,5510,Production,550,Currants,2014,2014,tonnes,120.0,*,Unofficial figure
QC,Crops,113,Kyrgyzstan,5312,Area harvested,399,Eggplants (aubergines),2014,2014,ha,300.0,*,Unofficial figure
QC,Crops,113,Kyrgyzstan,5510,Production,399,Eggplants (aubergines),2014,2014,tonnes,400.0,*,Unofficial figure
QC,Crops,113,Kyrgyzstan,5312,Area harvested,512,"Fruit, citrus nes",2014,2014,ha,5.0,*,Unofficial figure
QC,Crops,113,Kyrgyzstan,5510,Production,512,"Fruit, citrus nes",2014,2014,tonnes,120.0,*,Unofficial figure
QC,Crops,113,Kyrgyzstan,5312,Area harvested,619,"Fruit, fresh nes",2014,2014,ha,1200.0,*,Unofficial figure
QC,Crops,113,Kyrgyzstan,5510,Production,619,"Fruit, fresh nes",2014,2014,tonnes,10000.0,*,Unofficial figure
QC,Crops,113,Kyrgyzstan,5312,Area harvested,406,Garlic,2014,2014,ha,2495.0,,Official data
QC,Crops,113,Kyrgyzstan,5510,Production,406,Garlic,2014,2014,tonnes,33068.0,,Official data
QC,Crops,113,Kyrgyzstan,5312,Area harvested,549,Gooseberries,2014,2014,ha,20.0,*,Unofficial figure
QC,Crops,113,Kyrgyzstan,5510,Production,549,Gooseberries,2014,2014,tonnes,120.0,*,Unofficial figure
QC,Crops,113,Kyrgyzstan,5312,Area harvested,103,"Grain, mixed",2014,2014,ha,49.0,Im,FAO data based on imputation methodology
QC,Crops,113,Kyrgyzstan,5510,Production,103,"Grain, mixed",2014,2014,tonnes,100.0,*,Unofficial figure
QC,Crops,113,Kyrgyzstan,5312,Area harvested,560,Grapes,2014,2014,ha,5758.0,,Official data
QC,Crops,113,Kyrgyzstan,5510,Production,560,Grapes,2014,2014,tonnes,8473.0,,Official data
QC,Crops,113,Kyrgyzstan,5312,Area harvested,242,"Groundnuts, with shell",2014,2014,ha,54.0,,Official data
QC,Crops,113,Kyrgyzstan,5510,Production,242,"Groundnuts, with shell",2014,2014,tonnes,111.0,,Official data
QC,Crops,113,Kyrgyzstan,5312,Area harvested,225,"Hazelnuts, with shell",2014,2014,ha,5532.0,Im,FAO data based on imputation methodology
QC,Crops,113,Kyrgyzstan,5510,Production,225,"Hazelnuts, with shell",2014,2014,tonnes,3477.0,Im,FAO data based on imputation methodology
QC,Crops,113,Kyrgyzstan,5312,Area harvested,592,Kiwi fruit,2014,2014,ha,40.0,*,Unofficial figure
QC,Crops,113,Kyrgyzstan,5510,Production,592,Kiwi fruit,2014,2014,tonnes,400.0,*,Unofficial figure
QC,Crops,113,Kyrgyzstan,5312,Area harvested,407,"Leeks, other alliaceous vegetables",2014,2014,ha,30.0,*,Unofficial figure
QC,Crops,113,Kyrgyzstan,5510,Production,407,"Leeks, other alliaceous vegetables",2014,2014,tonnes,300.0,*,Unofficial figure
QC,Crops,113,Kyrgyzstan,5312,Area harvested,497,Lemons and limes,2014,2014,ha,2.0,*,Unofficial figure
QC,Crops,113,Kyrgyzstan,5510,Production,497,Lemons and limes,2014,2014,tonnes,1.0,*,Unofficial figure
QC,Crops,113,Kyrgyzstan,5312,Area harvested,372,Lettuce and chicory,2014,2014,ha,200.0,*,Unofficial figure
QC,Crops,113,Kyrgyzstan,5510,Production,372,Lettuce and chicory,2014,2014,tonnes,1400.0,*,Unofficial figure
QC,Crops,113,Kyrgyzstan,5312,Area harvested,333,Linseed,2014,2014,ha,42.0,Im,FAO data based on imputation methodology
QC,Crops,113,Kyrgyzstan,5510,Production,333,Linseed,2014,2014,tonnes,90.0,Im,FAO data based on imputation methodology
QC,Crops,113,Kyrgyzstan,5312,Area harvested,56,Maize,2014,2014,ha,91982.0,,Official data
QC,Crops,113,Kyrgyzstan,5510,Production,56,Maize,2014,2014,tonnes,556142.0,,Official data
QC,Crops,113,Kyrgyzstan,5312,Area harvested,79,Millet,2014,2014,ha,32.0,,Official data
QC,Crops,113,Kyrgyzstan,5510,Production,79,Millet,2014,2014,tonnes,63.0,,Official data
QC,Crops,113,Kyrgyzstan,5510,Production,449,Mushrooms and truffles,2014,2014,tonnes,227.0,Im,FAO data based on imputation methodology
QC,Crops,113,Kyrgyzstan,5312,Area harvested,292,Mustard seed,2014,2014,ha,37.0,,Official data
QC,Crops,113,Kyrgyzstan,5510,Production,292,Mustard seed,2014,2014,tonnes,18.0,,Official data
QC,Crops,113,Kyrgyzstan,5312,Area harvested,234,"Nuts, nes",2014,2014,ha,1400.0,F,FAO estimate
QC,Crops,113,Kyrgyzstan,5510,Production,234,"Nuts, nes",2014,2014,tonnes,2400.0,F,FAO estimate
QC,Crops,113,Kyrgyzstan,5312,Area harvested,75,Oats,2014,2014,ha,841.0,,Official data
QC,Crops,113,Kyrgyzstan,5510,Production,75,Oats,2014,2014,tonnes,1201.0,,Official data
QC,Crops,113,Kyrgyzstan,5312,Area harvested,339,Oilseeds nes,2014,2014,ha,30.0,,Official data
QC,Crops,113,Kyrgyzstan,5510,Production,339,Oilseeds nes,2014,2014,tonnes,15.0,,Official data
QC,Crops,113,Kyrgyzstan,5312,Area harvested,403,"Onions, dry",2014,2014,ha,7309.0,,Official data
QC,Crops,113,Kyrgyzstan,5510,Production,403,"Onions, dry",2014,2014,tonnes,156190.0,,Official data
QC,Crops,113,Kyrgyzstan,5312,Area harvested,534,Peaches and nectarines,2014,2014,ha,2600.0,*,Unofficial figure
QC,Crops,113,Kyrgyzstan,5510,Production,534,Peaches and nectarines,2014,2014,tonnes,12000.0,*,Unofficial figure
QC,Crops,113,Kyrgyzstan,5312,Area harvested,521,Pears,2014,2014,ha,5100.0,*,Unofficial figure
QC,Crops,113,Kyrgyzstan,5510,Production,521,Pears,2014,2014,tonnes,12000.0,*,Unofficial figure
QC,Crops,113,Kyrgyzstan,5312,Area harvested,187,"Peas, dry",2014,2014,ha,1291.0,Im,FAO data based on imputation methodology
QC,Crops,113,Kyrgyzstan,5510,Production,187,"Peas, dry",2014,2014,tonnes,1600.0,*,Unofficial figure
QC,Crops,113,Kyrgyzstan,5312,Area harvested,417,"Peas, green",2014,2014,ha,100.0,*,Unofficial figure
QC,Crops,113,Kyrgyzstan,5510,Production,417,"Peas, green",2014,2014,tonnes,900.0,*,Unofficial figure
QC,Crops,113,Kyrgyzstan,5312,Area harvested,687,Pepper (piper spp.),2014,2014,ha,170.0,F,FAO estimate
QC,Crops,113,Kyrgyzstan,5510,Production,687,Pepper (piper spp.),2014,2014,tonnes,180.0,F,FAO estimate
QC,Crops,113,Kyrgyzstan,5312,Area harvested,223,Pistachios,2014,2014,ha,600.0,F,FAO estimate
QC,Crops,113,Kyrgyzstan,5510,Production,223,Pistachios,2014,2014,tonnes,900.0,F,FAO estimate
QC,Crops,113,Kyrgyzstan,5312,Area harvested,536,Plums and sloes,2014,2014,ha,2000.0,*,Unofficial figure
QC,Crops,113,Kyrgyzstan,5510,Production,536,Plums and sloes,2014,2014,tonnes,13000.0,*,Unofficial figure
QC,Crops,113,Kyrgyzstan,5312,Area harvested,116,Potatoes,2014,2014,ha,78892.0,,Official data
QC,Crops,113,Kyrgyzstan,5510,Production,116,Potatoes,2014,2014,tonnes,1320700.0,,Official data
QC,Crops,113,Kyrgyzstan,5312,Area harvested,211,"Pulses, nes",2014,2014,ha,1908.0,Im,FAO data based on imputation methodology
QC,Crops,113,Kyrgyzstan,5510,Production,211,"Pulses, nes",2014,2014,tonnes,1300.0,*,Unofficial figure
QC,Crops,113,Kyrgyzstan,5312,Area harvested,394,"Pumpkins, squash and gourds",2014,2014,ha,300.0,*,Unofficial figure
QC,Crops,113,Kyrgyzstan,5510,Production,394,"Pumpkins, squash and gourds",2014,2014,tonnes,2800.0,*,Unofficial figure
QC,Crops,113,Kyrgyzstan,5312,Area harvested,523,Quinces,2014,2014,ha,300.0,*,Unofficial figure
QC,Crops,113,Kyrgyzstan,5510,Production,523,Quinces,2014,2014,tonnes,2300.0,*,Unofficial figure
QC,Crops,113,Kyrgyzstan,5312,Area harvested,270,Rapeseed,2014,2014,ha,0.0,,Official data
QC,Crops,113,Kyrgyzstan,5510,Production,270,Rapeseed,2014,2014,tonnes,0.0,,Official data
QC,Crops,113,Kyrgyzstan,5312,Area harvested,547,Raspberries,2014,2014,ha,600.0,*,Unofficial figure
QC,Crops,113,Kyrgyzstan,5510,Production,547,Raspberries,2014,2014,tonnes,2700.0,*,Unofficial figure
QC,Crops,113,Kyrgyzstan,5312,Area harvested,27,"Rice, paddy",2014,2014,ha,8062.0,,Official data
QC,Crops,113,Kyrgyzstan,5510,Production,27,"Rice, paddy",2014,2014,tonnes,28230.0,,Official data
QC,Crops,113,Kyrgyzstan,5312,Area harvested,71,Rye,2014,2014,ha,28.0,,Official data
QC,Crops,113,Kyrgyzstan,5510,Production,71,Rye,2014,2014,tonnes,43.0,,Official data
QC,Crops,113,Kyrgyzstan,5312,Area harvested,280,Safflower seed,2014,2014,ha,12909.0,,Official data
QC,Crops,113,Kyrgyzstan,5510,Production,280,Safflower seed,2014,2014,tonnes,10634.0,,Official data
QC,Crops,113,Kyrgyzstan,5312,Area harvested,328,Seed cotton,2014,2014,ha,23340.0,,Official data
QC,Crops,113,Kyrgyzstan,5510,Production,328,Seed cotton,2014,2014,tonnes,68995.0,,Official data
QC,Crops,113,Kyrgyzstan,5312,Area harvested,83,Sorghum,2014,2014,ha,13.0,,Official data
QC,Crops,113,Kyrgyzstan,5510,Production,83,Sorghum,2014,2014,tonnes,16.0,,Official data
QC,Crops,113,Kyrgyzstan,5312,Area harvested,236,Soybeans,2014,2014,ha,512.0,,Official data
QC,Crops,113,Kyrgyzstan,5510,Production,236,Soybeans,2014,2014,tonnes,605.0,,Official data
QC,Crops,113,Kyrgyzstan,5312,Area harvested,723,"Spices, nes",2014,2014,ha,120.0,F,FAO estimate
QC,Crops,113,Kyrgyzstan,5510,Production,723,"Spices, nes",2014,2014,tonnes,400.0,F,FAO estimate
QC,Crops,113,Kyrgyzstan,5312,Area harvested,544,Strawberries,2014,2014,ha,400.0,*,Unofficial figure
QC,Crops,113,Kyrgyzstan,5510,Production,544,Strawberries,2014,2014,tonnes,2200.0,*,Unofficial figure
QC,Crops,113,Kyrgyzstan,5312,Area harvested,157,Sugar beet,2014,2014,ha,7274.0,,Official data
QC,Crops,113,Kyrgyzstan,5510,Production,157,Sugar beet,2014,2014,tonnes,173609.0,,Official data
QC,Crops,113,Kyrgyzstan,5312,Area harvested,267,Sunflower seed,2014,2014,ha,30187.0,,Official data
QC,Crops,113,Kyrgyzstan,5510,Production,267,Sunflower seed,2014,2014,tonnes,34334.0,,Official data
QC,Crops,113,Kyrgyzstan,5312,Area harvested,826,"Tobacco, unmanufactured",2014,2014,ha,1996.0,,Official data
QC,Crops,113,Kyrgyzstan,5510,Production,826,"Tobacco, unmanufactured",2014,2014,tonnes,4374.0,,Official data
QC,Crops,113,Kyrgyzstan,5312,Area harvested,388,Tomatoes,2014,2014,ha,10262.0,,Official data
QC,Crops,113,Kyrgyzstan,5510,Production,388,Tomatoes,2014,2014,tonnes,204627.0,,Official data
QC,Crops,113,Kyrgyzstan,5312,Area harvested,97,Triticale,2014,2014,ha,214.0,,Official data
QC,Crops,113,Kyrgyzstan,5510,Production,97,Triticale,2014,2014,tonnes,259.0,,Official data
QC,Crops,113,Kyrgyzstan,5312,Area harvested,463,"Vegetables, fresh nes",2014,2014,ha,5365.0,,Official data
QC,Crops,113,Kyrgyzstan,5510,Production,463,"Vegetables, fresh nes",2014,2014,tonnes,109182.0,,Official data
QC,Crops,113,Kyrgyzstan,5312,Area harvested,420,"Vegetables, leguminous nes",2014,2014,ha,600.0,*,Unofficial figure
QC,Crops,113,Kyrgyzstan,5510,Production,420,"Vegetables, leguminous nes",2014,2014,tonnes,900.0,*,Unofficial figure
QC,Crops,113,Kyrgyzstan,5312,Area harvested,222,"Walnuts, with shell",2014,2014,ha,1250.0,F,FAO estimate
QC,Crops,113,Kyrgyzstan,5510,Production,222,"Walnuts, with shell",2014,2014,tonnes,5800.0,F,FAO estimate
QC,Crops,113,Kyrgyzstan,5312,Area harvested,567,Watermelons,2014,2014,ha,9254.0,,Official data
QC,Crops,113,Kyrgyzstan,5510,Production,567,Watermelons,2014,2014,tonnes,200249.0,,Official data
QC,Crops,113,Kyrgyzstan,5312,Area harvested,15,Wheat,2014,2014,ha,339027.0,,Official data
QC,Crops,113,Kyrgyzstan,5510,Production,15,Wheat,2014,2014,tonnes,572734.0,,Official data
QC,Crops,120,Lao People's Democratic Republic,5312,Area harvested,486,Bananas,2014,2014,ha,22920.0,,Official data
QC,Crops,120,Lao People's Democratic Republic,5510,Production,486,Bananas,2014,2014,tonnes,508580.0,,Official data
QC,Crops,120,Lao People's Democratic Republic,5312,Area harvested,176,"Beans, dry",2014,2014,ha,2930.0,,Official data
QC,Crops,120,Lao People's Democratic Republic,5510,Production,176,"Beans, dry",2014,2014,tonnes,4000.0,,Official data
QC,Crops,120,Lao People's Democratic Republic,5312,Area harvested,125,Cassava,2014,2014,ha,60475.0,,Official data
QC,Crops,120,Lao People's Democratic Republic,5510,Production,125,Cassava,2014,2014,tonnes,1629805.0,,Official data
QC,Crops,120,Lao People's Democratic Republic,5312,Area harvested,689,"Chillies and peppers, dry",2014,2014,ha,3189.0,Im,FAO data based on imputation methodology
QC,Crops,120,Lao People's Democratic Republic,5510,Production,689,"Chillies and peppers, dry",2014,2014,tonnes,12537.0,Im,FAO data based on imputation methodology
QC,Crops,120,Lao People's Democratic Republic,5312,Area harvested,401,"Chillies and peppers, green",2014,2014,ha,10328.0,Im,FAO data based on imputation methodology
QC,Crops,120,Lao People's Democratic Republic,5510,Production,401,"Chillies and peppers, green",2014,2014,tonnes,17043.0,Im,FAO data based on imputation methodology
QC,Crops,120,Lao People's Democratic Republic,5312,Area harvested,656,"Coffee, green",2014,2014,ha,70330.0,,Official data
QC,Crops,120,Lao People's Democratic Republic,5510,Production,656,"Coffee, green",2014,2014,tonnes,113580.0,,Official data
QC,Crops,120,Lao People's Democratic Republic,5312,Area harvested,767,Cotton lint,2014,2014,ha,0.0,,Official data
QC,Crops,120,Lao People's Democratic Republic,5510,Production,767,Cotton lint,2014,2014,tonnes,1225.0,,Official data
QC,Crops,120,Lao People's Democratic Republic,5510,Production,329,Cottonseed,2014,2014,tonnes,4000.0,F,FAO estimate
QC,Crops,120,Lao People's Democratic Republic,5312,Area harvested,619,"Fruit, fresh nes",2014,2014,ha,7391.0,Im,FAO data based on imputation methodology
QC,Crops,120,Lao People's Democratic Republic,5510,Production,619,"Fruit, fresh nes",2014,2014,tonnes,47192.0,Im,FAO data based on imputation methodology
QC,Crops,120,Lao People's Democratic Republic,5312,Area harvested,541,"Fruit, stone nes",2014,2014,ha,1728.0,Im,FAO data based on imputation methodology
QC,Crops,120,Lao People's Democratic Republic,5510,Production,541,"Fruit, stone nes",2014,2014,tonnes,11699.0,Im,FAO data based on imputation methodology
QC,Crops,120,Lao People's Democratic Republic,5312,Area harvested,507,Grapefruit (inc. pomelos),2014,2014,ha,1169.0,Im,FAO data based on imputation methodology
QC,Crops,120,Lao People's Democratic Republic,5510,Production,507,Grapefruit (inc. pomelos),2014,2014,tonnes,6054.0,Im,FAO data based on imputation methodology
QC,Crops,120,Lao People's Democratic Republic,5312,Area harvested,242,"Groundnuts, with shell",2014,2014,ha,25310.0,,Official data
QC,Crops,120,Lao People's Democratic Republic,5510,Production,242,"Groundnuts, with shell",2014,2014,tonnes,59250.0,,Official data
QC,Crops,120,Lao People's Democratic Republic,5312,Area harvested,497,Lemons and limes,2014,2014,ha,555.0,,Official data
QC,Crops,120,Lao People's Democratic Republic,5510,Production,497,Lemons and limes,2014,2014,tonnes,4520.0,,Official data
QC,Crops,120,Lao People's Democratic Republic,5312,Area harvested,56,Maize,2014,2014,ha,243385.0,,Official data
QC,Crops,120,Lao People's Democratic Republic,5510,Production,56,Maize,2014,2014,tonnes,1412440.0,,Official data
QC,Crops,120,Lao People's Democratic Republic,5312,Area harvested,571,"Mangoes, mangosteens, guavas",2014,2014,ha,576.0,Im,FAO data based on imputation methodology
QC,Crops,120,Lao People's Democratic Republic,5510,Production,571,"Mangoes, mangosteens, guavas",2014,2014,tonnes,4697.0,Im,FAO data based on imputation methodology
QC,Crops,120,Lao People's Democratic Republic,5312,Area harvested,568,"Melons, other (inc.cantaloupes)",2014,2014,ha,955.0,,Official data
QC,Crops,120,Lao People's Democratic Republic,5510,Production,568,"Melons, other (inc.cantaloupes)",2014,2014,tonnes,13555.0,,Official data
QC,Crops,120,Lao People's Democratic Republic,5312,Area harvested,702,"Nutmeg, mace and cardamoms",2014,2014,ha,8567.0,Im,FAO data based on imputation methodology
QC,Crops,120,Lao People's Democratic Republic,5510,Production,702,"Nutmeg, mace and cardamoms",2014,2014,tonnes,3082.0,Im,FAO data based on imputation methodology
QC,Crops,120,Lao People's Democratic Republic,5312,Area harvested,490,Oranges,2014,2014,ha,6197.0,Im,FAO data based on imputation methodology
QC,Crops,120,Lao People's Democratic Republic,5510,Production,490,Oranges,2014,2014,tonnes,51409.0,Im,FAO data based on imputation methodology
QC,Crops,120,Lao People's Democratic Republic,5312,Area harvested,574,Pineapples,2014,2014,ha,5160.0,,Official data
QC,Crops,120,Lao People's Democratic Republic,5510,Production,574,Pineapples,2014,2014,tonnes,61695.0,,Official data
QC,Crops,120,Lao People's Democratic Republic,5312,Area harvested,116,Potatoes,2014,2014,ha,1035.0,,Official data
QC,Crops,120,Lao People's Democratic Republic,5510,Production,116,Potatoes,2014,2014,tonnes,31095.0,,Official data
QC,Crops,120,Lao People's Democratic Republic,5312,Area harvested,211,"Pulses, nes",2014,2014,ha,18058.0,Im,FAO data based on imputation methodology
QC,Crops,120,Lao People's Democratic Republic,5510,Production,211,"Pulses, nes",2014,2014,tonnes,17710.0,Im,FAO data based on imputation methodology
QC,Crops,120,Lao People's Democratic Republic,5312,Area harvested,788,Ramie,2014,2014,ha,655.0,Im,FAO data based on imputation methodology
QC,Crops,120,Lao People's Democratic Republic,5510,Production,788,Ramie,2014,2014,tonnes,2457.0,Im,FAO data based on imputation methodology
QC,Crops,120,Lao People's Democratic Republic,5312,Area harvested,27,"Rice, paddy",2014,2014,ha,957836.0,,Official data
QC,Crops,120,Lao People's Democratic Republic,5510,Production,27,"Rice, paddy",2014,2014,tonnes,4002425.0,,Official data
QC,Crops,120,Lao People's Democratic Republic,5312,Area harvested,328,Seed cotton,2014,2014,ha,1415.0,,Official data
QC,Crops,120,Lao People's Democratic Republic,5510,Production,328,Seed cotton,2014,2014,tonnes,3750.0,F,FAO estimate
QC,Crops,120,Lao People's Democratic Republic,5312,Area harvested,289,Sesame seed,2014,2014,ha,12080.0,,Official data
QC,Crops,120,Lao People's Democratic Republic,5510,Production,289,Sesame seed,2014,2014,tonnes,15400.0,,Official data
QC,Crops,120,Lao People's Democratic Republic,5312,Area harvested,236,Soybeans,2014,2014,ha,11880.0,,Official data
QC,Crops,120,Lao People's Democratic Republic,5510,Production,236,Soybeans,2014,2014,tonnes,17035.0,,Official data
